Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
BUDIDAYA,BANTEN,RUMPUT LAUT,2010,"52.425,50",83.439.460
BUDIDAYA,BANTEN,RUMPUT LAUT,2011,"55.240,00",66.582.722
BUDIDAYA,BANTEN,RUMPUT LAUT,2012,"49.110,17",73.510.230
BUDIDAYA,BANTEN,RUMPUT LAUT,2013,"56.287,94",84.149.240
BUDIDAYA,BANTEN,RUMPUT LAUT,2014,"61.317,95",91.736.670
BUDIDAYA,BANTEN,RUMPUT LAUT,2015,"62.604,14",97.367.170
BUDIDAYA,BANTEN,RUMPUT LAUT,2016,"65.881,86",122.785.730
BUDIDAYA,BANTEN,RUMPUT LAUT,2017,"64.501,16",96.751.743
BUDIDAYA,BANTEN,RUMPUT LAUT,2018,"70.666,90",143.729.132
BUDIDAYA,BANTEN,RUMPUT LAUT,2019,"70.592,68",108.953.824
BUDIDAYA,BANTEN,RUMPUT LAUT,2020,"70.554,98",108.363.772
BUDIDAYA,BANTEN,TAWES,2020,"0,10",3
BUDIDAYA,BANTEN,UDANG,2010,"1.301,73",44.534.992
BUDIDAYA,BANTEN,UDANG,2011,"1.654,36",58.188.792
BUDIDAYA,BANTEN,UDANG,2012,"1.583,80",53.960.550
BUDIDAYA,BANTEN,UDANG,2013,"2.903,54",133.594.450
BUDIDAYA,BANTEN,UDANG,2014,"3.386,39",145.735.400
BUDIDAYA,BANTEN,UDANG,2015,"3.053,93",125.559.750
BUDIDAYA,BANTEN,UDANG,2016,"2.795,13",185.952.600
BUDIDAYA,BANTEN,UDANG,2017,"3.655,67",232.699.933
BUDIDAYA,BANTEN,UDANG,2018,"2.142,04",138.257.819
BUDIDAYA,BANTEN,UDANG,2019,"2.832,05",237.942.360
BUDIDAYA,BANTEN,UDANG,2020,"14.515,01",1.225.713.343
BUDIDAYA,BENGKULU,BANDENG,2010,"367,00",4.123.000
BUDIDAYA,BENGKULU,BANDENG,2011,"318,32",3.819.840
BUDIDAYA,BENGKULU,BANDENG,2012,"91,56",1.144.500
BUDIDAYA,BENGKULU,BANDENG,2013,"120,20",2.121.600
BUDIDAYA,BENGKULU,BANDENG,2014,"123,50",2.473.000
BUDIDAYA,BENGKULU,BANDENG,2015,"362,00",12.670.000
BUDIDAYA,BENGKULU,BANDENG,2016,"78,00",1.950.000
BUDIDAYA,BENGKULU,BANDENG,2017,"754,58",12.821.018
BUDIDAYA,BENGKULU,BANDENG,2019,"3,00",66
BUDIDAYA,BENGKULU,BAWAL,2010,"0,00",0
BUDIDAYA,BENGKULU,BAWAL,2011,"0,00",0
BUDIDAYA,BENGKULU,BAWAL,2012,"0,00",0
BUDIDAYA,BENGKULU,BAWAL,2013,"40,80",790.25
BUDIDAYA,BENGKULU,BAWAL,2014,"43,20",999.1
BUDIDAYA,BENGKULU,BAWAL,2015,"41,40",990
BUDIDAYA,BENGKULU,BAWAL,2016,"46,40",681.9
BUDIDAYA,BENGKULU,BAWAL,2019,"15,00",300
BUDIDAYA,BENGKULU,GURAME,2010,"193,12",3.862.400
BUDIDAYA,BENGKULU,GURAME,2011,"178,67",3.573.400
BUDIDAYA,BENGKULU,GURAME,2012,"814,14",24.424.200
BUDIDAYA,BENGKULU,GURAME,2013,"674,54",17.210.600
BUDIDAYA,BENGKULU,GURAME,2014,"590,64",15.561.850
BUDIDAYA,BENGKULU,GURAME,2015,"312,29",10.930.150
BUDIDAYA,BENGKULU,GURAME,2016,"270,98",9.484.300
BUDIDAYA,BENGKULU,GURAME,2017,"70,07",2.802.720
BUDIDAYA,BENGKULU,GURAME,2018,"4.524,70",190.173.997
BUDIDAYA,BENGKULU,GURAME,2019,"15.937,55",542.652.500
BUDIDAYA,BENGKULU,KAKAP,2010,"0,00",0
BUDIDAYA,BENGKULU,KAKAP,2011,"0,00",0
BUDIDAYA,BENGKULU,KAKAP,2012,"0,00",0
BUDIDAYA,BENGKULU,KAKAP,2013,"0,00",0
BUDIDAYA,BENGKULU,KAKAP,2014,"0,00",0
BUDIDAYA,BENGKULU,KAKAP,2015,"0,00",0
BUDIDAYA,BENGKULU,KAKAP,2016,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2010,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2011,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2012,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2013,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2014,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2015,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2016,"0,00",0
BUDIDAYA,BENGKULU,KEKERANGAN,2017,"0,96",9.6
BUDIDAYA,BENGKULU,KERAPU,2010,"0,00",0
BUDIDAYA,BENGKULU,KERAPU,2011,"0,00",0
BUDIDAYA,BENGKULU,KERAPU,2012,"0,00",0
BUDIDAYA,BENGKULU,KERAPU,2013,"5,40",1.620.000
BUDIDAYA,BENGKULU,KERAPU,2014,"14,00",4.200.000
BUDIDAYA,BENGKULU,KERAPU,2015,"0,00",0
BUDIDAYA,BENGKULU,KERAPU,2016,"0,00",0
BUDIDAYA,BENGKULU,LAINNYA,2010,"937,30",9.482.920
BUDIDAYA,BENGKULU,LAINNYA,2011,"1.081,99",10.982.896
BUDIDAYA,BENGKULU,LAINNYA,2012,"2.608,00",37.617.000
BUDIDAYA,BENGKULU,LAINNYA,2013,"476,60",6.059.658
BUDIDAYA,BENGKULU,LAINNYA,2014,"552,65",8.564.961
BUDIDAYA,BENGKULU,LAINNYA,2015,"495,66",11.124.030
BUDIDAYA,BENGKULU,LAINNYA,2016,"1.280,56",18.853.840
BUDIDAYA,BENGKULU,LAINNYA,2017,"3.367,51",93.534.899
BUDIDAYA,BENGKULU,LAINNYA,2018,"5.422,47",111.424.779
BUDIDAYA,BENGKULU,LAINNYA,2019,"24.640,93",612.655.050
BUDIDAYA,BENGKULU,LELE,2010,"1.852,28",24.537.635
BUDIDAYA,BENGKULU,LELE,2011,"5.543,73",66.524.760
BUDIDAYA,BENGKULU,LELE,2012,"5.859,65",64.456.150
BUDIDAYA,BENGKULU,LELE,2013,"5.363,54",81.818.329
BUDIDAYA,BENGKULU,LELE,2014,"6.554,32",120.685.948
BUDIDAYA,BENGKULU,LELE,2015,"9.063,46",181.287.520
BUDIDAYA,BENGKULU,LELE,2016,"12.929,30",267.174.300
BUDIDAYA,BENGKULU,LELE,2017,"36.616,64",636.031.037
BUDIDAYA,BENGKULU,LELE,2018,"28.071,89",559.148.677
BUDIDAYA,BENGKULU,LELE,2019,"35.149,95",744.639.075
BUDIDAYA,BENGKULU,LELE,2020,"61.234,84",1.178.287.698
BUDIDAYA,BENGKULU,LOBSTER,2013,"0,00",0
BUDIDAYA,BENGKULU,LOBSTER,2014,"0,00",0
BUDIDAYA,BENGKULU,LOBSTER,2015,"0,00",0
BUDIDAYA,BENGKULU,LOBSTER,2016,"0,00",0
BUDIDAYA,BENGKULU,MAS,2010,"4.752,79",77.468.120
BUDIDAYA,BENGKULU,MAS,2011,"13.304,06",226.169.020
BUDIDAYA,BENGKULU,MAS,2012,"10.367,02",228.074.440
BUDIDAYA,BENGKULU,MAS,2013,"11.018,60",226.542.710
BUDIDAYA,BENGKULU,MAS,2014,"13.641,72",322.054.738
BUDIDAYA,BENGKULU,MAS,2015,"12.967,07",312.757.150
BUDIDAYA,BENGKULU,MAS,2016,"12.007,56",302.375.350
BUDIDAYA,BENGKULU,MAS,2017,"7.862,29",201.824.933
BUDIDAYA,BENGKULU,MAS,2018,"26.412,01",885.476.839
BUDIDAYA,BENGKULU,MAS,2019,"30.587,99",946.939.920
BUDIDAYA,BENGKULU,MAS,2020,"66.688,07",1.920.428.154
BUDIDAYA,BENGKULU,NILA,2010,"10.103,27",152.124.878
BUDIDAYA,BENGKULU,NILA,2011,"12.299,39",184.490.850
BUDIDAYA,BENGKULU,NILA,2012,"23.176,90",301.572.800
BUDIDAYA,BENGKULU,NILA,2013,"26.593,94",454.175.041
BUDIDAYA,BENGKULU,NILA,2014,"36.623,86",658.469.970
BUDIDAYA,BENGKULU,NILA,2015,"43.941,12",867.296.590
BUDIDAYA,BENGKULU,NILA,2016,"48.780,99",985.801.250
BUDIDAYA,BENGKULU,NILA,2017,"56.253,81",1.231.733.380
BUDIDAYA,BENGKULU,NILA,2018,"40.112,26",842.271.197
BUDIDAYA,BENGKULU,NILA,2019,"61.290,30",1.535.665.400
BUDIDAYA,BENGKULU,NILA,2020,"82.759,59",1.699.694.660
BUDIDAYA,BENGKULU,PATIN,2010,"230,26",3.510.867
BUDIDAYA,BENGKULU,PATIN,2011,"586,93",6.456.230
BUDIDAYA,BENGKULU,PATIN,2012,"1.055,13",14.771.820
BUDIDAYA,BENGKULU,PATIN,2013,"448,39",7.439.550
BUDIDAYA,BENGKULU,PATIN,2014,"418,36",7.516.935
BUDIDAYA,BENGKULU,PATIN,2015,"1.266,95",21.263.800
BUDIDAYA,BENGKULU,PATIN,2016,"536,31",8.580.960
BUDIDAYA,BENGKULU,PATIN,2017,"3.323,97",83.099.350
BUDIDAYA,BENGKULU,PATIN,2018,"5.263,39",127.472.044
BUDIDAYA,BENGKULU,PATIN,2019,"14.429,59",319.220.560
BUDIDAYA,BENGKULU,PATIN,2020,"9.885,41",252.327.650
BUDIDAYA,BENGKULU,RUMPUT LAUT,2010,"0,00",0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2011,"248,00",372
BUDIDAYA,BENGKULU,RUMPUT LAUT,2012,"421,20",2.021.760
BUDIDAYA,BENGKULU,RUMPUT LAUT,2013,"17,50",29.995
BUDIDAYA,BENGKULU,RUMPUT LAUT,2014,"10,30",48.1
BUDIDAYA,BENGKULU,RUMPUT LAUT,2015,"1,00",1
BUDIDAYA,BENGKULU,RUMPUT LAUT,2016,"64,20",120.375
BUDIDAYA,BENGKULU,RUMPUT LAUT,2018,"120,00",1.710.000
BUDIDAYA,BENGKULU,RUMPUT LAUT,2019,"60,00",1.500.000
BUDIDAYA,BENGKULU,UDANG,2010,"192,05",6.972.360
BUDIDAYA,BENGKULU,UDANG,2011,"244,80",8.525.000
BUDIDAYA,BENGKULU,UDANG,2012,"522,34",18.989.260
BUDIDAYA,BENGKULU,UDANG,2013,"1.225,69",42.747.700
BUDIDAYA,BENGKULU,UDANG,2014,"4.088,12",492.839.340
BUDIDAYA,BENGKULU,UDANG,2015,"6.428,29",867.363.410
BUDIDAYA,BENGKULU,UDANG,2016,"5.821,81",503.536.150
BUDIDAYA,BENGKULU,UDANG,2017,"6.791,19",407.471.580
BUDIDAYA,BENGKULU,UDANG,2018,"12.865,02",771.901.200
BUDIDAYA,BENGKULU,UDANG,2019,"10.712,50",763.532.000
BUDIDAYA,BENGKULU,UDANG,2020,"5.437,24",543.724.000
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2010,"6,41",95.83
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2011,"3,68",73.6
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2012,"2,36",37.76
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2013,"3,44",55.04
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2014,"64,63",646.3
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2015,"3,42",68.4
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2016,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2010,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2011,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2012,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2013,"5.134,12",75.453.305
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2014,"6.507,34",71.580.762
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2015,"7.186,17",80.334.740
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2016,"8.224,42",120.479.890
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2019,"10.744,99",172.050.778
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2020,"6.411,44",103.154.105
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2020,"1,48",88.5
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2010,"6.031,10",125.736.392
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2011,"7.580,63",174.354.490
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2012,"8.421,19",252.635.700
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2013,"9.794,66",245.405.243
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2014,"10.487,88",225.489.356
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2015,"10.651,77",297.013.010
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2016,"11.383,92",329.668.615
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2017,"7.001,66",280.066.320
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2018,"14.636,24",468.430.388
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2019,"11.905,14",403.281.394
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAMI,2020,"8.297,17",276.646.351
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2010,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2011,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2012,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2013,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2014,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2015,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2016,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2010,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2011,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2012,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2013,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2014,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2015,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2016,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2010,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2011,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2012,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2013,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2014,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2015,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2016,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2010,"5.353,64",56.770.438
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2011,"4.532,40",14.571.953
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2012,"5.630,41",81.492.280
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2013,"1.010,30",18.997.661
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2014,"1.174,87",11.244.090
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2015,"1.050,90",17.171.580
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2016,"523,18",7.648.350
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2017,"7.295,67",101.066.657
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2018,"7.109,04",109.625.174
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2019,"699,52",14.054.242
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2010,"21.539,15",232.503.292
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2011,"23.219,59",232.195.900
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2012,"25.287,11",278.158.210
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2013,"29.204,75",375.336.460
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2014,"30.391,22",349.498.989
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2015,"31.525,18",423.940.465
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2016,"33.546,02",446.571.180
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2017,"52.023,53",903.648.733
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2018,"35.349,97",649.895.367
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2019,"44.346,78",772.942.866
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2020,"40.825,60",736.249.021
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2013,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2014,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2015,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2016,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2010,"608,04",16.242.356
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2011,"396,80",7.142.400
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2012,"336,34",5.045.100
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2013,"276,05",4.958.997
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2014,"194,63",3.600.563
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2015,"214,44",3.419.970
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2016,"154,96",3.297.432
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2017,"3,38",86.816
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2018,"278,02",6.621.760
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2019,"474,43",9.846.380
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2020,"420,52",15.162.626
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2020,"15,10",377.5
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2010,"5.508,91",66.678.520
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2011,"7.836,57",109.711.980
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2012,"9.545,82",114.262.110
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2013,"11.495,41",199.069.528
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2014,"13.400,43",167.505.581
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2015,"14.827,62",199.200.910
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2016,"20.307,74",471.984.700
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2017,"16.971,82",371.614.905
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2018,"34.052,04",876.617.851
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2019,"37.727,52",932.882.966
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2020,"34.181,31",850.264.569
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2010,"58,04",641.636
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2011,"220,00",2.640.000
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2012,"178,63",2.499.420
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2013,"75,39",904.243
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2014,"47,22",495.768
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2015,"98,89",1.455.940
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2016,"45,07",645.12
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2017,"2.267,02",56.675.550
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2018,"87,35",1.450.990
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2019,"58,87",937.858
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2020,"129,64",2.171.762
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2010,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2011,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2012,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2013,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2014,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2015,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2016,"0,00",0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2020,"198,08",4.006.615
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2010,"477,07",30.187.033
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2011,"752,82",43.293.451
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2012,"858,07",35.627.800
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2013,"1.030,74",46.828.550
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2014,"2.695,88",113.650.952
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2015,"3.615,29",161.350.320
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2016,"3.027,37",150.777.630
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2017,"2.987,10",179.226.060
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2018,"3.734,32",154.300.873
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2019,"3.590,77",245.339.380
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2020,"3.365,92",221.689.800
BUDIDAYA,DKI JAKARTA,BANDENG,2010,"880,00",15.772.294
BUDIDAYA,DKI JAKARTA,BANDENG,2011,"1.837,05",29.921.850
BUDIDAYA,DKI JAKARTA,BANDENG,2012,"844,99",13.519.840
BUDIDAYA,DKI JAKARTA,BANDENG,2013,"1.045,82",15.142.570
BUDIDAYA,DKI JAKARTA,BANDENG,2014,"671,21",17.265.062
BUDIDAYA,DKI JAKARTA,BANDENG,2015,"2.557,86",57.604.236
BUDIDAYA,DKI JAKARTA,BANDENG,2016,"2.854,75",57.764.812
BUDIDAYA,DKI JAKARTA,BANDENG,2017,"2.713,04",46.097.246
BUDIDAYA,DKI JAKARTA,BANDENG,2018,"1.062,84",25.124.049
BUDIDAYA,DKI JAKARTA,BANDENG,2019,"238,57",6.866.640
BUDIDAYA,DKI JAKARTA,BANDENG,2020,"303,71",9.111.240
BUDIDAYA,DKI JAKARTA,BAWAL,2010,"0,00",0
BUDIDAYA,DKI JAKARTA,BAWAL,2011,"0,00",0
BUDIDAYA,DKI JAKARTA,BAWAL,2012,"0,00",0
BUDIDAYA,DKI JAKARTA,BAWAL,2013,"16,48",688.44
BUDIDAYA,DKI JAKARTA,BAWAL,2014,"321,40",22.529.075
BUDIDAYA,DKI JAKARTA,BAWAL,2015,"773,38",57.003.500
BUDIDAYA,DKI JAKARTA,BAWAL,2016,"125,28",10.034.200
BUDIDAYA,DKI JAKARTA,BAWAL,2017,"4,09",56.039
BUDIDAYA,DKI JAKARTA,BAWAL,2018,"20,30",1.582.669
BUDIDAYA,DKI JAKARTA,BAWAL,2019,"8,84",795.51
BUDIDAYA,DKI JAKARTA,BAWAL,2020,"18,52",1.666.890
BUDIDAYA,DKI JAKARTA,GURAME,2010,"60,58",1.359.000
BUDIDAYA,DKI JAKARTA,GURAME,2011,"87,00",1.957.500
BUDIDAYA,DKI JAKARTA,GURAME,2012,"170,93",5.127.900
BUDIDAYA,DKI JAKARTA,GURAME,2013,"183,23",6.623.951
BUDIDAYA,DKI JAKARTA,GURAME,2014,"207,31",8.233.005
BUDIDAYA,DKI JAKARTA,GURAME,2015,"185,75",6.812.826
BUDIDAYA,DKI JAKARTA,GURAME,2016,"143,71",5.725.020
BUDIDAYA,DKI JAKARTA,GURAME,2017,"122,82",4.912.800
BUDIDAYA,DKI JAKARTA,GURAME,2018,"113,73",4.471.180
BUDIDAYA,DKI JAKARTA,GURAME,2019,"39,49",1.846.100
BUDIDAYA,DKI JAKARTA,GURAMI,2020,"49,65",2.236.890
BUDIDAYA,DKI JAKARTA,KAKAP,2010,"322,27",14.173.734
BUDIDAYA,DKI JAKARTA,KAKAP,2011,"253,58",14.707.814
BUDIDAYA,DKI JAKARTA,KAKAP,2012,"558,84",25.147.800
BUDIDAYA,DKI JAKARTA,KAKAP,2013,"526,53",19.161.913
BUDIDAYA,DKI JAKARTA,KAKAP,2014,"607,81",30.390.350
BUDIDAYA,DKI JAKARTA,KAKAP,2015,"216,04",10.802.000
BUDIDAYA,DKI JAKARTA,KAKAP,2016,"3,10",139.54
BUDIDAYA,DKI JAKARTA,KAKAP,2017,"1,78",85.499
BUDIDAYA,DKI JAKARTA,KAKAP,2018,"2,55",171.39
BUDIDAYA,DKI JAKARTA,KAKAP,2019,"1,66",61.88
BUDIDAYA,DKI JAKARTA,KAKAP,2020,"1,17",82.785
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2010,"34.056,92",68.113.840
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2011,"25.935,00",51.870.000
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2012,"2.292,20",8.022.700
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2013,"1.695,00",5.932.500
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2014,"3.019,17",13.474.600
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2015,"1.424,60",6.410.700
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2016,"841,10",3.845.801
